timestamp,session_id,image_id,image_source,ground_truth_label,predicted_label,confidence_score,capture_time_ms,api_latency_ms,total_latency_ms,client_api_latency_ms,client_total_latency_ms,inference_time_ms,api_status,error_message,user_action,detection_type,browser,os,network_type,capture_start,capture_end,backend_receive,api_request_start,api_response_end,notification_sent,device_model,user_agent
2025-11-13T02:18:05.613204Z,sess-1,img-1,,,,,,,,unknown,,,,,,,,,,,,,
2025-11-13T16:27:08.066Z,sess-azybw83thyf-mhwu1kt7,img-9f5962a27316fedd,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/582538081_1631217941607029_8008288375429634283_n.jpg?stp=cp6_dst-jpg_s640x640_tt6&_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeGVwt9Rgh8Thn8PThlP8qpxNJ6a-yzSyEg0npr7LNLISIuP5tr0RUWw961RTOSr4TdZd3B-77bNJQrA49fbld8P&_nc_ohc=x0e2QmTwvzwQ7kNvwH0GNEZ&_nc_oc=AdntTFTa0OurWyZqoArhV_I59u4SE7Dkr9MAaxUd0ZPTVzbek_e9Td5FrjWXG4T0jz0&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=keRNyDFmeiSvS8zHWCqm9Q&oh=00_Afg8fnpm-u9bTuQSS4aS-jrtQdFjCgoF6wnXzm9_VwVMDw&oe=691BD20C,,,,,1336.9998931884766,1364.0000820159912,1337.0,1364.0,1337.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763051226.702,,,1763051226.729,1763051228.066,1763051228.066,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:27:15.601Z,sess-azybw83thyf-mhwu1kt7,img-d0270bb527571494,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/582538081_1631217941607029_8008288375429634283_n.jpg?stp=cp6_dst-jpg_tt6&_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeGVwt9Rgh8Thn8PThlP8qpxNJ6a-yzSyEg0npr7LNLISIuP5tr0RUWw961RTOSr4TdZd3B-77bNJQrA49fbld8P&_nc_ohc=x0e2QmTwvzwQ7kNvwH0GNEZ&_nc_oc=AdntTFTa0OurWyZqoArhV_I59u4SE7Dkr9MAaxUd0ZPTVzbek_e9Td5FrjWXG4T0jz0&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=bBFRutFUUgE8zxglMnzuAA&oh=00_Afg_C4oUA5KX3C3FP7Fv96Qau_tMxr2HNcArFpW1ERQrIQ&oe=691BD20C,,,,,1705.0001621246338,1740.9999370574951,1705.0,1741.0,1705.0,error,Unexpected server response,Right-click detection,Right-click detection,Edge,Windows,unknown,1763051233.858,,,1763051233.893,1763051235.598,1763051235.599,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:54:09.239Z,sess-azybw83thyf-mhwu1kt7,img-294406724f3b44bf,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/582538081_1631217941607029_8008288375429634283_n.jpg?stp=cp6_dst-jpg_tt6&_nc_cat=101&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeGVwt9Rgh8Thn8PThlP8qpxNJ6a-yzSyEg0npr7LNLISIuP5tr0RUWw961RTOSr4TdZd3B-77bNJQrA49fbld8P&_nc_ohc=x0e2QmTwvzwQ7kNvwH0GNEZ&_nc_oc=AdntTFTa0OurWyZqoArhV_I59u4SE7Dkr9MAaxUd0ZPTVzbek_e9Td5FrjWXG4T0jz0&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=5FN6PfZ0KsjhqbgwqiScRg&oh=00_AfgOMPlzW2LotIIhVhx3XjcqarFfpuLP-uhXjbt1KlPY0w&oe=691BD20C,,REAL,0.98,,2679.999828338623,2700.999975204468,2680.0,2701.0,2680.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763052846.537,,,1763052846.558,1763052849.238,1763052849.238,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:54:25.609Z,sess-azybw83thyf-mhwu1kt7,img-8994bf616132d120,dataurl,,REAL,0.98,,2646.0001468658447,2682.999849319458,2646.0,2683.0,2646.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763052862.926,,,1763052862.962,1763052865.608,1763052865.609,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:54:36.881Z,sess-azybw83thyf-mhwu1kt7,img-d4f6b3b2c93c8cf6,dataurl,,FAKE,0.99,,2061.000108718872,2078.9999961853027,2061.0,2079.0,2061.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763052874.802,,,1763052874.82,1763052876.881,1763052876.881,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:54:57.337Z,sess-azybw83thyf-mhwu1kt7,img-c687f4bcc4593b85,https://th.bing.com/th/id/OIP.M_uHkB6jQb94uyhueGHjuAHaE8?w=301&h=180&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,FAKE,0.83,,2107.999801635742,2215.9998416900635,2108.0,2216.0,2108.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763052895.121,,,1763052895.229,1763052897.337,1763052897.337,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:57:06.445Z,sess-azybw83thyf-mhwu1kt7,img-9498f9ea8f30aa0d,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/582356527_1317773310149015_8003824889422818292_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=100&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeEtz03SHxFAXZdDJrW7h6h0n53xO6vJEKyfnfE7q8kQrLyGGDqz9IV92roIWKRlg9C3D0wmz8U4W1Yh8PjcUFl0&_nc_ohc=ZeEamAyiKa8Q7kNvwFTDRHg&_nc_oc=Adk2SME7EaVQry0i9xs_0hTnKz4EobXmXRyvbb7aA1C8GgoOMQVrG5H0ZsxvqvdMFEI&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=My0FBfG3L3D0MlHodZFHbA&oh=00_AfhdcW3YwRxFkZbT6uZ9CTw_LAEQqYZsBEOTuS5yibzqIQ&oe=691BF2AC,,REAL,0.99,,3751.000165939331,14375.0,3751.0,14375.0,3751.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053012.056,,,1763053022.679,1763053026.43,1763053026.431,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:57:08.627Z,sess-azybw83thyf-mhwu1kt7,img-9498f9ea8f30aa0d,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/582356527_1317773310149015_8003824889422818292_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=100&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeEtz03SHxFAXZdDJrW7h6h0n53xO6vJEKyfnfE7q8kQrLyGGDqz9IV92roIWKRlg9C3D0wmz8U4W1Yh8PjcUFl0&_nc_ohc=ZeEamAyiKa8Q7kNvwFTDRHg&_nc_oc=Adk2SME7EaVQry0i9xs_0hTnKz4EobXmXRyvbb7aA1C8GgoOMQVrG5H0ZsxvqvdMFEI&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=My0FBfG3L3D0MlHodZFHbA&oh=00_AfhdcW3YwRxFkZbT6uZ9CTw_LAEQqYZsBEOTuS5yibzqIQ&oe=691BF2AC,,REAL,0.99,,5883.000135421753,8131.00004196167,5883.0,8131.0,5883.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053020.495,,,1763053022.734,1763053028.617,1763053028.626,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:57:21.632Z,sess-azybw83thyf-mhwu1kt7,img-d4f6b3b2c93c8cf6,dataurl,,FAKE,0.99,,3190.999984741211,4582.000017166138,3191.0,4582.0,3191.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763053037.05,,,1763053038.431,1763053041.622,1763053041.632,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:58:00.035Z,sess-azybw83thyf-mhwu1kt7,img-870e72377da855ba,https://cdn.pixabay.com/photo/2023/04/12/11/05/ai-generated-7919942_1280.jpg,,FAKE,0.99,,2480.9999465942383,2860.999822616577,2481.0,2861.0,2481.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053077.173,,,1763053077.551,1763053080.032,1763053080.034,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:58:08.558Z,sess-azybw83thyf-mhwu1kt7,img-1731336bb519b7fc,dataurl,,FAKE,0.94,,2505.999803543091,2529.0000438690186,2506.0,2529.0,2506.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053086.029,,,1763053086.051,1763053088.557,1763053088.558,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:58:22.466Z,sess-azybw83thyf-mhwu1kt7,img-ad9c09b3ffd17f62,dataurl,,FAKE,0.99,,6382.000207901001,6644.999980926514,6382.0,6645.0,6382.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053095.821,,,1763053096.074,1763053102.456,1763053102.466,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:58:59.629Z,sess-azybw83thyf-mhwu1kt7,img-efba0a91cf825a6f,https://th.bing.com/th/id/OIP.3ygdjgquc99yYJuQpXDUrAHaFj?w=245&h=184&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,5971.999883651733,8838.99998664856,5972.0,8839.0,5972.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053130.79,,,1763053133.085,1763053139.057,1763053139.629,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:59:21.115Z,sess-azybw83thyf-mhwu1kt7,img-a43d30f8f965d304,https://th.bing.com/th/id/OIP.KTlcJP2rSDKgFYVlfVDHnwHaE8?w=241&h=181&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,5554.00013923645,5891.000032424927,5554.0,5891.0,5554.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053155.224,,,1763053155.56,1763053161.114,1763053161.115,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T16:59:51.418Z,sess-azybw83thyf-mhwu1kt7,img-5bcdbd5f9fc439db,https://th.bing.com/th/id/OIP.mTq7CFvLUBfwa3FlFjNz7gHaFk?w=203&h=180&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,933.0000877380371,1007.9998970031738,933.0,1008.0,933.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763053190.41,,,1763053190.485,1763053191.418,1763053191.418,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:13:44.761Z,sess-azybw83thyf-mhwu1kt7,img-52be4b4b7cc30f8e,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/583318298_4085435634936464_5692584931964015734_n.jpg?stp=dst-jpg_s565x565_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeH2l4D3YO1dN4X7CzKUE3UxBIOcrAJbGFgEg5ysAlsYWHAyLFNIpYtjHlRqG5g2Z5HCa1QhpoKNXfMQImg9Xfhf&_nc_ohc=LF2VFSin40kQ7kNvwEx8TRi&_nc_oc=Adm0zMDZMlz97zXwMhTyayk5COAE3lc-EZVLwJVpt4SW7qSKCjKecOteweq4vBgmjfQ&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=u5hDXR7uLrUE-AX4LF09VA&oh=00_AfguVNJhftKYHFY3u4JZOIHSU7lquQC8WIlGQxfZ1xpSwg&oe=691BF741,,,,,1072.0000267028809,1213.9999866485596,1072.0,1214.0,1072.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763054023.545,,,1763054023.687,1763054024.759,1763054024.759,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:13:45.656Z,sess-azybw83thyf-mhwu1kt7,img-52be4b4b7cc30f8e,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/583318298_4085435634936464_5692584931964015734_n.jpg?stp=dst-jpg_s565x565_tt6&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeH2l4D3YO1dN4X7CzKUE3UxBIOcrAJbGFgEg5ysAlsYWHAyLFNIpYtjHlRqG5g2Z5HCa1QhpoKNXfMQImg9Xfhf&_nc_ohc=LF2VFSin40kQ7kNvwEx8TRi&_nc_oc=Adm0zMDZMlz97zXwMhTyayk5COAE3lc-EZVLwJVpt4SW7qSKCjKecOteweq4vBgmjfQ&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=u5hDXR7uLrUE-AX4LF09VA&oh=00_AfguVNJhftKYHFY3u4JZOIHSU7lquQC8WIlGQxfZ1xpSwg&oe=691BF741,,,,,1967.0000076293945,2100.9998321533203,1967.0,2101.0,1967.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763054023.555,,,1763054023.689,1763054025.656,1763054025.656,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:13:56.207Z,sess-azybw83thyf-mhwu1kt7,img-2d01d0d72a7d8b7e,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/578716236_705364762623644_1462643844103568018_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeFlJVSQ6MrsBB-JimzvY6mPtV3H2VZH4Vu1XcfZVkfhW9My2LLfSJb_tjhHo1Y3Gzf11nwH7LK-qAaWFIa3uoYx&_nc_ohc=S_UVGW8mLyUQ7kNvwET7OKL&_nc_oc=AdnV9UFVEgsn-kBvVbohHmwVJwUyEm7E7_5cbgmKuWVxt-9umt2HzJiD39PsBgAeIug&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=tru8Q_C23wbgyakicciwTw&oh=00_AfjeCnUGy1sOjMCSG_FjLRnNech2JejGaxHe4Uj5tKMXQQ&oe=691BE35E,,,,,1368.0000305175781,1404.0000438690186,1368.0,1404.0,1368.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763054034.803,,,1763054034.839,1763054036.207,1763054036.207,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:13:57.564Z,sess-azybw83thyf-mhwu1kt7,img-2d01d0d72a7d8b7e,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/578716236_705364762623644_1462643844103568018_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeFlJVSQ6MrsBB-JimzvY6mPtV3H2VZH4Vu1XcfZVkfhW9My2LLfSJb_tjhHo1Y3Gzf11nwH7LK-qAaWFIa3uoYx&_nc_ohc=S_UVGW8mLyUQ7kNvwET7OKL&_nc_oc=AdnV9UFVEgsn-kBvVbohHmwVJwUyEm7E7_5cbgmKuWVxt-9umt2HzJiD39PsBgAeIug&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=tru8Q_C23wbgyakicciwTw&oh=00_AfjeCnUGy1sOjMCSG_FjLRnNech2JejGaxHe4Uj5tKMXQQ&oe=691BE35E,,,,,2734.999895095825,2763.9999389648438,2735.0,2764.0,2735.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763054034.8,,,1763054034.829,1763054037.564,1763054037.564,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:14:00.104Z,sess-azybw83thyf-mhwu1kt7,img-e2b493e700da8495,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/578716236_705364762623644_1462643844103568018_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeFlJVSQ6MrsBB-JimzvY6mPtV3H2VZH4Vu1XcfZVkfhW9My2LLfSJb_tjhHo1Y3Gzf11nwH7LK-qAaWFIa3uoYx&_nc_ohc=S_UVGW8mLyUQ7kNvwET7OKL&_nc_oc=AdnV9UFVEgsn-kBvVbohHmwVJwUyEm7E7_5cbgmKuWVxt-9umt2HzJiD39PsBgAeIug&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=oV9VzGRk1HDZKpKs8E5PxA&oh=00_AfhhzwG_GQRwcd6jzplrmfeStVcIymY1iVh0Z5SRIoVdLw&oe=691BE35E,,,,,1342.0000076293945,1361.0000610351562,1342.0,1361.0,1342.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763054038.743,,,1763054038.762,1763054040.104,1763054040.104,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:14:01.443Z,sess-azybw83thyf-mhwu1kt7,img-e2b493e700da8495,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/578716236_705364762623644_1462643844103568018_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeFlJVSQ6MrsBB-JimzvY6mPtV3H2VZH4Vu1XcfZVkfhW9My2LLfSJb_tjhHo1Y3Gzf11nwH7LK-qAaWFIa3uoYx&_nc_ohc=S_UVGW8mLyUQ7kNvwET7OKL&_nc_oc=AdnV9UFVEgsn-kBvVbohHmwVJwUyEm7E7_5cbgmKuWVxt-9umt2HzJiD39PsBgAeIug&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=oV9VzGRk1HDZKpKs8E5PxA&oh=00_AfhhzwG_GQRwcd6jzplrmfeStVcIymY1iVh0Z5SRIoVdLw&oe=691BE35E,,,,,2680.000066757202,2699.000120162964,2680.0,2699.0,2680.0,error,Invalid result,On-click detect,On-click detect,Edge,Windows,unknown,1763054038.744,,,1763054038.763,1763054041.443,1763054041.443,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:17:52.854Z,sess-cox9mfndh85-mhxozrdk,img-5bcdbd5f9fc439db,https://th.bing.com/th/id/OIP.mTq7CFvLUBfwa3FlFjNz7gHaFk?w=203&h=180&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,2335.0000381469727,2355.9999465942383,2335.0,2356.0,2335.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763054270.497,,,1763054270.518,1763054272.853,1763054272.853,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:18:06.487Z,sess-cox9mfndh85-mhxozrdk,img-1ed4e660df908cd9,https://th.bing.com/th/id/OIP.IVRY4GuDvYvaciMivBOPFgHaJQ?w=137&h=180&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,1794.0001487731934,1951.9999027252197,1794.0,1952.0,1794.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763054284.532,,,1763054284.662,1763054286.456,1763054286.484,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:18:30.279Z,sess-cox9mfndh85-mhxozrdk,img-a43d30f8f965d304,https://th.bing.com/th/id/OIP.KTlcJP2rSDKgFYVlfVDHnwHaE8?w=241&h=181&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,1306.999921798706,1331.0000896453857,1307.0,1331.0,1307.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763054308.948,,,1763054308.97,1763054310.277,1763054310.279,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:18:58.275Z,sess-cox9mfndh85-mhxozrdk,img-c687f4bcc4593b85,https://th.bing.com/th/id/OIP.M_uHkB6jQb94uyhueGHjuAHaE8?w=301&h=180&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,FAKE,0.83,,907.9999923706055,920.0000762939453,908.0,920.0,908.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763054337.355,,,1763054337.367,1763054338.275,1763054338.275,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:19:28.909Z,sess-cox9mfndh85-mhxozrdk,img-a8792bf904448644,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/581326548_2310177952818135_4427938084095734817_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHvLOmaSLEffKvr5zuxuFlvA286Umgr4YgDbzpSaCvhiASPB_8Cb292aJLuBA9mHDOsA8DZWm8Ncj1OSFPxKTcJ&_nc_ohc=WwLTnzEXC4UQ7kNvwHOk_VT&_nc_oc=AdlEOW45a1Ayj8BQUvOWNiO3F1NLldNI9vvSNfAvAy9Fsy0M2eaWf09_5ZKROJ5w6Qk&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=9S5o0hGZh_bUOUVsPoxV1A&oh=00_Afhn33_HxofCKaUfjbuIV02eiVUJT_KWkT9m_6d7QZlHIg&oe=691BCB70,,REAL,0.99,,1292.9999828338623,1338.9999866485596,1293.0,1339.0,1293.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763054367.57,,,1763054367.616,1763054368.909,1763054368.909,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:19:31.935Z,sess-cox9mfndh85-mhxozrdk,img-a8792bf904448644,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/581326548_2310177952818135_4427938084095734817_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=106&ccb=1-7&_nc_sid=aa7b47&_nc_eui2=AeHvLOmaSLEffKvr5zuxuFlvA286Umgr4YgDbzpSaCvhiASPB_8Cb292aJLuBA9mHDOsA8DZWm8Ncj1OSFPxKTcJ&_nc_ohc=WwLTnzEXC4UQ7kNvwHOk_VT&_nc_oc=AdlEOW45a1Ayj8BQUvOWNiO3F1NLldNI9vvSNfAvAy9Fsy0M2eaWf09_5ZKROJ5w6Qk&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=9S5o0hGZh_bUOUVsPoxV1A&oh=00_Afhn33_HxofCKaUfjbuIV02eiVUJT_KWkT9m_6d7QZlHIg&oe=691BCB70,,REAL,0.99,,4317.999839782715,4361.999988555908,4318.0,4362.0,4318.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763054367.573,,,1763054367.617,1763054371.935,1763054371.935,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:19:42.962Z,sess-cox9mfndh85-mhxozrdk,img-a1272b9acb898cc9,dataurl,,REAL,0.99,,2277.9998779296875,2307.999849319458,2278.0,2308.0,2278.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763054380.654,,,1763054380.684,1763054382.962,1763054382.962,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:19:51.457Z,sess-cox9mfndh85-mhxozrdk,img-d4f6b3b2c93c8cf6,dataurl,,FAKE,0.99,,3460.9999656677246,3483.0000400543213,3461.0,3483.0,3461.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763054387.974,,,1763054387.996,1763054391.457,1763054391.457,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:19:59.590Z,sess-cox9mfndh85-mhxozrdk,img-01505f5ae61148c4,dataurl,,REAL,0.99,,1263.9999389648438,1266.9999599456787,1264.0,1267.0,1264.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763054398.323,,,1763054398.326,1763054399.59,1763054399.59,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T17:20:07.779Z,sess-cox9mfndh85-mhxozrdk,img-288598e6b2aa5ff4,dataurl,,FAKE,0.99,,1474.0002155303955,1476.9999980926514,1474.0,1477.0,1474.0,success,,Upload interception,Upload interception,Edge,Windows,unknown,1763054406.302,,,1763054406.304,1763054407.778,1763054407.779,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
